web-scraper-order;web-scraper-start-url;links;links-href;prijs;slaapkamers;bewoonbare_ruimte;grond;bouwjaar;conditie;badkamers;energieklasse;postcode;image1;image2
1653075740-291;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ligny/5140/9914456?searchId=6287eee822545;€ 650.000;5 slaapkamers;357;1530;1999;Goed;2 badkamers;C;5140;https://static.immoweb.be/photos/0/9/9/1/4/4/5/6/9914456_1.jpg?cache=20220516123349;https://static.immoweb.be/photos/0/9/9/1/4/4/5/6/M_9914456_2.jpg?cache=20220516123349
1653075799-315;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/drogenbos/1620/9904265?searchId=6287ef3138d15;€ 270.000;5 slaapkamers;160;100;1930;Te renoveren;2 badkamers;D;1620;https://static.immoweb.be/photos/0/9/9/0/4/2/6/5/9904265_1.jpg?cache=20220510185345;https://static.immoweb.be/photos/0/9/9/0/4/2/6/5/M_9904265_2.jpg?cache=20220510185345
1653075803-317;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/sint-lambrechts-woluwe/1200/9897900?searchId=6287ef3138d15;€ 999.000;5 slaapkamers;468;170;1908;Goed;3 badkamers;E;1200;https://static.immoweb.be/photos/0/9/8/9/7/9/0/0/9897900_1.jpg?cache=20220506191850;https://static.immoweb.be/photos/0/9/8/9/7/9/0/0/M_9897900_2.jpg?cache=20220506191850
1653075478-182;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/melle/9090/9803195?searchId=6287ee0f28c7a;€ 398.000;3 slaapkamers;128;239;2017;Uitstekende staat;1 badkamer;B;9090;https://media-resize.immowebstatic.be/classifieds/3a4f73ba-8beb-43f1-9cfc-9b1c89c315af/736x736/b1f5d8be2ffe02e2e368194cbb4b5aa3.jpg?cache=20220329180301;https://media-resize.immowebstatic.be/classifieds/3a4f73ba-8beb-43f1-9cfc-9b1c89c315af/300x300/b3362fa3384a4043ab1cd8a52295287f.jpg?cache=20220329180301
1653075662-259;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tienen/3300/9374234?searchId=6287ee9f5fcc9;€ 215.000;2 slaapkamers;150;345;1900;Goed;1 badkamer;C;3300;https://static.immoweb.be/photos/0/9/3/7/4/2/3/4/9374234_1.jpg?cache=20220318143900;https://static.immoweb.be/photos/0/9/3/7/4/2/3/4/M_9374234_2.jpg?cache=20220318143900
1653075566-219;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/ligny/5140/9859825?searchId=6287ee56b8ff2;€ 330.000;3 slaapkamers;146;690;1945;Uitstekende staat;;C;5140;https://static.immoweb.be/photos/0/9/8/5/9/8/2/5/9859825_1.jpg?cache=20220415075346;https://static.immoweb.be/photos/0/9/8/5/9/8/2/5/M_9859825_2.jpg?cache=20220415075347
1653075603-235;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/fleron/4620/9694696?searchId=6287ee56b8ff2;€ 280.000;4 slaapkamers;128;327;1989;Goed;1 badkamer;D;4620;https://static.immoweb.be/photos/0/9/6/9/4/6/9/6/9694696_1.jpg?cache=20220110023344;https://static.immoweb.be/photos/0/9/6/9/4/6/9/6/M_9694696_2.jpg?cache=20220110023344
1653075568-220;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/ninove/9400/9867853?searchId=6287ee56b8ff2;€ 320.000;2 slaapkamers;107;356;1990;Te renoveren;1 badkamer;F;9400;https://static.immoweb.be/photos/0/9/8/6/7/8/5/3/9867853_1.jpg?cache=20220421055401;https://static.immoweb.be/photos/0/9/8/6/7/8/5/3/M_9867853_2.jpg?cache=20220421055401
1653075657-257;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kortrijk/8500/9837854?searchId=6287ee9f5fcc9;€ 223.500;3 slaapkamers;162;370;1952;Te renoveren;1 badkamer;E;8500;https://media-resize.immowebstatic.be/classifieds/51551120-a544-44cf-9b5f-699702392abf/736x736/00218bf20780fc4a779ee8c192286177.jpg?cache=20220401164825;https://media-resize.immowebstatic.be/classifieds/51551120-a544-44cf-9b5f-699702392abf/300x300/474a6e78b508cdfb62c67a2b8437d08b.jpg?cache=20220401164825
1653075698-273;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=28&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/longeau/6780/9765430?searchId=6287eee822545;€ 160.000;4 slaapkamers;117;279;1900;Te renoveren;1 badkamer;F;6780;https://static.immoweb.be/photos/0/9/7/6/5/4/3/0/9765430_1.jpg?cache=20220219145848;https://static.immoweb.be/photos/0/9/7/6/5/4/3/0/M_9765430_2.jpg?cache=20220219145848
1653075648-253;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/tienen/3300/9726581?searchId=6287ee9f5fcc9;€ 239.000;4 slaapkamers;180;315;1930;Op te frissen;1 badkamer;F;3300;https://static.immoweb.be/photos/0/9/7/2/6/5/8/1/9726581_1.jpg?cache=20220320124057;https://static.immoweb.be/photos/0/9/7/2/6/5/8/1/M_9726581_2.jpg?cache=20220320124530
1653075632-246;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=29&orderBy=relevance;Gebouw voor gemengd gebruik;https://www.immoweb.be/nl/zoekertje/gebouw-gemengd-gebruik/te-koop/willebroek/2830/9759265?searchId=6287ee9f5fcc9;€ 249.000;2 slaapkamers;192;125;1947;Goed;1 badkamer;E;2830;https://static.immoweb.be/photos/0/9/7/5/9/2/6/5/9759265_1.jpg?cache=20220216031859;https://static.immoweb.be/photos/0/9/7/5/9/2/6/5/M_9759265_2.jpg?cache=20220216031859
1653075887-352;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/bruxelles/1020/9898920?searchId=6287ef798ce64;€ 728.000;8 slaapkamers;630;250;1907;Te renoveren;2 badkamers;G;1020;https://static.immoweb.be/photos/0/9/8/9/8/9/2/0/9898920_1.jpg?cache=20220507050900;https://static.immoweb.be/photos/0/9/8/9/8/9/2/0/M_9898920_2.jpg?cache=20220507050900
1653075613-239;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=30&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/heron/4217/9812879?searchId=6287ee56b8ff2;€ 270.000;3 slaapkamers;190;2617;1992;Goed;1 badkamer;C;4217;https://static.immoweb.be/photos/0/9/8/1/2/8/7/9/9812879_1.jpg?cache=20220318183913;https://static.immoweb.be/photos/0/9/8/1/2/8/7/9/M_9812879_2.jpg?cache=20220318183914
1653075487-186;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/landen/3400/9541702?searchId=6287ee0f28c7a;€ 395.000;4 slaapkamers;245;500;1930;Net gerenoveerd;2 badkamers;B;3400;https://static.immoweb.be/photos/0/9/5/4/1/7/0/2/9541702_1.jpg?cache=20220320124025;https://static.immoweb.be/photos/0/9/5/4/1/7/0/2/M_9541702_2.jpg?cache=20220320124526
1653075522-201;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Herenhuis;https://www.immoweb.be/nl/zoekertje/herenhuis/te-koop/schaarbeek/1030/9781029?searchId=6287ee0f28c7a;€ 375.000;3 slaapkamers;128;62;1911;Goed;1 badkamer;G;1030;https://static.immoweb.be/photos/0/9/7/8/1/0/2/9/9781029_1.jpg?cache=20220318063426;https://static.immoweb.be/photos/0/9/7/8/1/0/2/9/M_9781029_2.jpg?cache=20220301163404
1653075845-334;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=26&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/oostkamp/8020/9916922?searchId=6287ef798ce64;€ 549.000;3 slaapkamers;254;556;2005;Uitstekende staat;2 badkamers;B;8020;https://static.immoweb.be/photos/0/9/9/1/6/9/2/2/9916922_1.jpg?cache=20220517112352;https://static.immoweb.be/photos/0/9/9/1/6/9/2/2/M_9916922_2.jpg?cache=20220517112353
1653075771-303;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=27&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/kortessem/3720/9908319?searchId=6287ef3138d15;€ 1.295.000;5 slaapkamers;878;8490;1998;Goed;4 badkamers;B;3720;https://static.immoweb.be/photos/0/9/9/0/8/3/1/9/9908319_1.jpg?cache=20220512121400;https://static.immoweb.be/photos/0/9/9/0/8/3/1/9/M_9908319_2.jpg?cache=20220512121400
1653075515-198;https://www.immoweb.be/nl/zoeken/huis/te-koop?countries=BE&page=31&orderBy=relevance;Huis;https://www.immoweb.be/nl/zoekertje/huis/te-koop/beersel/1650/9859250?searchId=6287ee0f28c7a;€ 385.000;3 slaapkamers;160;117;1930;Goed;2 badkamers;C;1650;https://static.immoweb.be/photos/0/9/8/5/9/2/5/0/9859250_1.jpg?cache=20220415031855;https://static.immoweb.be/photos/0/9/8/5/9/2/5/0/M_9859250_2.jpg?cache=20220415031855
